0.000000	-1.000000	1.012821	-0.987342	
0.000000	-1.000000	1.012658	-0.987500	
0.000000	-1.000000	1.012500	-0.987654	
0.000000	-1.000000	1.012346	-0.987805	
0.000000	-1.000000	1.012195	-0.987952	
0.000000	-1.000000	1.012048	-0.988095	
0.000000	-1.000000	1.011905	-0.988235	
0.000000	-1.000000	1.011765	-0.988372	
0.000000	-1.000000	1.011628	-0.988506	
0.000000	-1.000000	1.011494	-0.988636	
0.000000	-1.000000	1.011364	-0.988764	
0.000000	-1.000000	1.011236	-0.988889	
0.000000	-1.000000	1.011111	-0.989011	
0.000000	-1.000000	1.010989	-0.989130	
0.000000	-1.000000	1.010870	-0.989247	
0.000000	-1.000000	1.010753	-0.989362	
0.000000	-1.000000	1.010638	-0.989474	
0.000000	-1.000000	1.010526	-0.989583	
0.000000	-1.000000	1.010417	-0.989691	
0.000000	-1.000000	1.010309	-0.989796	
0.000000	-1.000000	1.010204	-0.989899	
0.000000	-1.000000	1.010101	-0.990000	
0.000000	-1.000000	1.010000	-0.990099	
0.000000	-1.000000	1.009901	-0.990196	
0.000000	-1.000000	1.009804	-0.990291	
0.000000	-1.000000	1.009709	-0.990385	
0.000000	-1.000000	1.009615	-0.990476	
0.000000	-1.000000	1.009524	-0.990566	
0.000000	-1.000000	1.009434	-0.990654	
0.000000	-1.000000	1.009346	-0.990741	
0.000000	-1.000000	1.009259	-0.990826	
0.000000	-1.000000	1.009174	-0.990909	
0.000000	-1.000000	1.009091	-0.990991	
0.000000	-1.000000	1.009009	-0.991071	
0.000000	-1.000000	1.008929	-0.991150	
0.000000	-1.000000	1.008850	-0.991228	
0.000000	-1.000000	1.008772	-0.991304	
0.000000	-1.000000	1.008696	-0.991379	
0.000000	-1.000000	1.008621	-0.991453	
0.000000	-1.000000	1.008547	-0.991525	
0.000000	-1.000000	1.008475	-0.991597	
0.000000	-1.000000	1.008403	-0.991667	
0.000000	-1.000000	1.008333	-0.991736	
0.000000	-1.000000	1.008264	-0.991803	
0.000000	-1.000000	1.008197	-0.991870	
0.000000	-1.000000	1.008130	-0.991935	
0.000000	-1.000000	1.008065	-0.992000	
0.000000	-1.000000	1.008000	-0.992063	
0.000000	-1.000000	1.007937	-0.992126	
0.000000	-1.000000	1.007874	-0.992187	
0.000000	-1.000000	1.007813	-0.992248	
0.000000	-1.000000	1.007752	-0.992308	
0.000000	-1.000000	1.007692	-0.992366	
0.000000	-1.000000	1.007634	-0.992424	
0.000000	-1.000000	1.007576	-0.992481	
0.000000	-1.000000	1.007519	-0.992537	
0.000000	-1.000000	1.007463	-0.992593	
0.000000	-1.000000	1.007407	-0.992647	
0.000000	-1.000000	1.007353	-0.992701	
0.000000	-1.000000	1.007299	-0.992754	
0.000000	-1.000000	1.007246	-0.992806	
0.000000	-1.000000	1.007194	-0.992857	
0.000000	-1.000000	1.007143	-0.992908	
0.000000	-1.000000	1.007092	-0.992958	
0.000000	-1.000000	1.007042	-0.993007	
0.000000	-1.000000	1.006993	-0.993056	
0.000000	-1.000000	1.006944	-0.993103	
0.000000	-1.000000	1.006897	-0.993151	
0.000000	-1.000000	1.006849	-0.993197	
0.000000	-1.000000	1.006803	-0.993243	
0.000000	-1.000000	1.006757	-0.993289	
0.000000	-1.000000	1.006711	-0.993333	
0.000000	-1.000000	1.006667	-0.993377	
0.000000	-1.000000	1.006623	-0.993421	
0.000000	-1.000000	1.006579	-0.993464	
0.000000	-1.000000	1.006536	-0.993506	
0.000000	-1.000000	1.006494	-0.993548	
0.000000	-1.000000	1.006452	-0.993590	
0.000000	-1.000000	1.006410	-0.993631	
0.000000	-1.000000	1.006369	-0.993671	
0.000000	-1.000000	1.006329	-0.993711	
0.000000	-1.000000	1.006289	-0.993750	
0.000000	-1.000000	1.006250	-0.993789	
0.000000	-1.000000	1.006211	-0.993827	
0.000000	-1.000000	1.006173	-0.993865	
0.000000	-1.000000	1.006135	-0.993902	
0.000000	-1.000000	1.006098	-0.993939	
0.000000	-1.000000	1.006061	-0.993976	
0.000000	-1.000000	1.006024	-0.994012	
0.000000	-1.000000	1.005988	-0.994048	
0.000000	-1.000000	1.005952	-0.994083	
0.000000	-1.000000	1.005917	-0.994118	
0.000000	-1.000000	1.005882	-0.994152	
0.000000	-1.000000	1.005848	-0.994186	
0.000000	-1.000000	1.005814	-0.994220	
0.000000	-1.000000	1.005780	-0.994253	
0.000000	-1.000000	1.005747	-0.994286	
0.000000	-1.000000	1.005714	-0.994318	
0.000000	-1.000000	1.005682	-0.994350	
0.000000	-1.000000	1.005650	-0.994382	
0.000000	-1.000000	1.005618	-0.994413	
0.000000	-1.000000	1.005587	-0.994444	
0.000000	-1.000000	1.005556	-0.994475	
0.000000	-1.000000	1.005525	-0.994505	
0.000000	-1.000000	1.005495	-0.994536	
0.000000	-1.000000	1.005464	-0.994565	
0.000000	-1.000000	1.005435	-0.994595	
0.000000	-1.000000	1.005405	-0.994624	
0.000000	-1.000000	1.005376	-0.994652	
0.000000	-1.000000	1.005348	-0.994681	
0.000000	-1.000000	1.005319	-0.994709	
0.000000	-1.000000	1.005291	-0.994737	
0.000000	-1.000000	1.005263	-0.994764	
0.000000	-1.000000	1.005236	-0.994792	
0.000000	-1.000000	1.005208	-0.994819	
0.000000	-1.000000	1.005181	-0.994845	
0.000000	-1.000000	1.005155	-0.994872	
0.000000	-1.000000	1.005128	-0.994898	
0.000000	-1.000000	1.005102	-0.994924	
0.000000	-1.000000	1.005076	-0.994949	
0.000000	-1.000000	1.005051	-0.994975	
0.000000	-1.000000	1.005025	-0.995000	
0.000000	-1.000000	1.005000	-0.995025	
0.000000	-1.000000	1.004975	-0.995050	
0.000000	-1.000000	1.004950	-0.995074	
0.000000	-1.000000	1.004926	-0.995098	
0.000000	-1.000000	1.004902	-0.995122	
0.000000	-1.000000	1.004878	-0.995146	
0.000000	-1.000000	1.004854	-0.995169	
0.000000	-1.000000	1.004831	-0.995192	
0.000000	-1.000000	1.004808	-0.995215	
0.000000	-1.000000	1.004785	-0.995238	
0.000000	-1.000000	1.004762	-0.995261	
0.000000	-1.000000	1.004739	-0.995283	
0.000000	-1.000000	1.004717	-0.995305	
0.000000	-1.000000	1.004695	-0.995327	
0.000000	-1.000000	1.004673	-0.995349	
0.000000	-1.000000	1.004651	-0.995370	
0.000000	-1.000000	1.004630	-0.995392	
0.000000	-1.000000	1.004608	-0.995413	
0.000000	-1.000000	1.004587	-0.995434	
0.000000	-1.000000	1.004566	-0.995455	
0.000000	-1.000000	1.004545	-0.995475	
0.000000	-1.000000	1.004525	-0.995495	
0.000000	-1.000000	1.004505	-0.995516	
0.000000	-1.000000	1.004484	-0.995536	
0.000000	-1.000000	1.004464	-0.995556	
0.000000	-1.000000	1.004444	-0.995575	
0.000000	-1.000000	1.004425	-0.995595	
0.000000	-1.000000	1.004405	-0.995614	
0.000000	-1.000000	1.004386	-0.995633	
0.000000	-1.000000	1.004367	-0.995652	
0.000000	-1.000000	1.004348	-0.995671	
0.000000	-1.000000	1.004329	-0.995690	
0.000000	-1.000000	1.004310	-0.995708	
0.000000	-1.000000	1.004292	-0.995726	
0.000000	-1.000000	1.004274	-0.995745	
0.000000	-1.000000	1.004255	-0.995763	
0.000000	-1.000000	1.004237	-0.995781	
0.000000	-1.000000	1.004219	-0.995798	
0.000000	-1.000000	1.004202	-0.995816	
0.000000	-1.000000	1.004184	-0.995833	
0.000000	-1.000000	1.004167	-0.995851	
0.000000	-1.000000	1.004149	-0.995868	
0.000000	-1.000000	1.004132	-0.995885	
0.000000	-1.000000	1.004115	-0.995902	
0.000000	-1.000000	1.004098	-0.995918	
0.000000	-1.000000	1.004082	-0.995935	
0.000000	-1.000000	1.004065	-0.995951	
0.000000	-1.000000	1.004049	-0.995968	
0.000000	-1.000000	1.004032	-0.995984	
0.000000	-1.000000	1.004016	-0.996000	
0.000000	-1.000000	1.004000	-0.996016	
0.000000	-1.000000	1.003984	-0.996032	
0.000000	-1.000000	1.003968	-0.996047	
0.000000	-1.000000	1.003953	-0.996063	
0.000000	-1.000000	1.003937	-0.996078	
0.000000	-1.000000	1.003922	-0.996094	
0.000000	-1.000000	1.003906	-0.996109	
0.000000	-1.000000	1.003891	-0.996124	
0.000000	-1.000000	1.003876	-0.996139	
0.000000	-1.000000	1.003861	-0.996154	
0.000000	-1.000000	1.003846	-0.996169	
0.000000	-1.000000	1.003831	-0.996183	
0.000000	-1.000000	1.003817	-0.996198	
0.000000	-1.000000	1.003802	-0.996212	
0.000000	-1.000000	1.003788	-0.996226	
0.000000	-1.000000	1.003774	-0.996241	
0.000000	-1.000000	1.003759	-0.996255	
0.000000	-1.000000	1.003745	-0.996269	
0.000000	-1.000000	1.003731	-0.996283	
0.000000	-1.000000	1.003717	-0.996296	
0.000000	-1.000000	1.003704	-0.996310	
0.000000	-1.000000	1.003690	-0.996324	
0.000000	-1.000000	1.003676	-0.996337	
0.000000	-1.000000	1.003663	-0.996350	
0.000000	-1.000000	1.003650	-0.996364	
0.000000	-1.000000	1.003636	-0.996377	
0.000000	-1.000000	1.003623	-0.996390	
0.000000	-1.000000	1.003610	-0.996403	
0.000000	-1.000000	1.003597	-0.996416	
0.000000	-1.000000	1.003584	-0.996429	
0.000000	-1.000000	1.003571	-0.996441	
0.000000	-1.000000	1.003559	-0.996454	
0.000000	-1.000000	1.003546	-0.996466	
0.000000	-1.000000	1.003534	-0.996479	
0.000000	-1.000000	1.003521	-0.996491	
0.000000	-1.000000	1.003509	-0.996503	
0.000000	-1.000000	1.003497	-0.996516	
0.000000	-1.000000	1.003484	-0.996528	
0.000000	-1.000000	1.003472	-0.996540	
0.000000	-1.000000	1.003460	-0.996552	
0.000000	-1.000000	1.003448	-0.996564	
0.000000	-1.000000	1.003436	-0.996575	
0.000000	-1.000000	1.003425	-0.996587	
0.000000	-1.000000	1.003413	-0.996599	
0.000000	-1.000000	1.003401	-0.996610	
0.000000	-1.000000	1.003390	-0.996622	
0.000000	-1.000000	1.003378	-0.996633	
0.000000	-1.000000	1.003367	-0.996644	
0.000000	-1.000000	1.003356	-0.996656	
0.000000	-1.000000	1.003344	-0.996667	
0.000000	-1.000000	1.003333	-0.996678	
0.000000	-1.000000	1.003322	-0.996689	
0.000000	-1.000000	1.003311	-0.996700	
0.000000	-1.000000	1.003300	-0.996711	
0.000000	-1.000000	1.003289	-0.996721	
0.000000	-1.000000	1.003279	-0.996732	
0.000000	-1.000000	1.003268	-0.996743	
0.000000	-1.000000	1.003257	-0.996753	
0.000000	-1.000000	1.003247	-0.996764	
0.000000	-1.000000	1.003236	-0.996774	
0.000000	-1.000000	1.003226	-0.996785	
0.000000	-1.000000	1.003215	-0.996795	
0.000000	-1.000000	1.003205	-0.996805	
0.000000	-1.000000	1.003195	-0.996815	
0.000000	-1.000000	1.003185	-0.996825	
0.000000	-1.000000	1.003175	-0.996835	
0.000000	-1.000000	1.003165	-0.996845	
0.000000	-1.000000	1.003155	-0.996855	
0.000000	-1.000000	1.003145	-0.996865	
0.000000	-1.000000	1.003135	-0.996875	
0.000000	-1.000000	1.003125	-0.996885	
0.000000	-1.000000	1.003115	-0.996894	
0.000000	-1.000000	1.003106	-0.996904	
0.000000	-1.000000	1.003096	-0.996914	
0.000000	-1.000000	1.003086	-0.996923	
0.000000	-1.000000	1.003077	-0.996933	
0.000000	-1.000000	1.003067	-0.996942	
0.000000	-1.000000	1.003058	-0.996951	
0.000000	-1.000000	1.003049	-0.996960	
0.000000	-1.000000	1.003040	-0.996970	
0.000000	-1.000000	1.003030	-0.996979	
0.000000	-1.000000	1.003021	-0.996988	
0.000000	-1.000000	1.003012	-0.996997	
0.000000	-1.000000	1.003003	-0.997006	
0.000000	-1.000000	1.002994	-0.997015	
0.000000	-1.000000	1.002985	-0.997024	
0.000000	-1.000000	1.002976	-0.997033	
0.000000	-1.000000	1.002967	-0.997041	
0.000000	-1.000000	1.002959	-0.997050	
0.000000	-1.000000	1.002950	-0.997059	
0.000000	-1.000000	1.002941	-0.997067	
0.000000	-1.000000	1.002933	-0.997076	
0.000000	-1.000000	1.002924	-0.997085	
0.000000	-1.000000	1.002915	-0.997093	
0.000000	-1.000000	1.002907	-0.997101	
0.000000	-1.000000	1.002899	-0.997110	
0.000000	-1.000000	1.002890	-0.997118	
0.000000	-1.000000	1.002882	-0.997126	
0.000000	-1.000000	1.002874	-0.997135	
0.000000	-1.000000	1.002865	-0.997143	
0.000000	-1.000000	1.002857	-0.997151	
0.000000	-1.000000	1.002849	-0.997159	
0.000000	-1.000000	1.002841	-0.997167	
0.000000	-1.000000	1.002833	-0.997175	
0.000000	-1.000000	1.002825	-0.997183	
0.000000	-1.000000	1.002817	-0.997191	
0.000000	-1.000000	1.002809	-0.997199	
0.000000	-1.000000	1.002801	-0.997207	
0.000000	-1.000000	1.002793	-0.997214	
0.000000	-1.000000	1.002786	-0.997222	
0.000000	-1.000000	1.002778	-0.997230	
0.000000	-1.000000	1.002770	-0.997238	
0.000000	-1.000000	1.002762	-0.997245	
0.000000	-1.000000	1.002755	-0.997253	
0.000000	-1.000000	1.002747	-0.997260	
0.000000	-1.000000	1.002740	-0.997268	
0.000000	-1.000000	1.002732	-0.997275	
0.000000	-1.000000	1.002725	-0.997283	
0.000000	-1.000000	1.002717	-0.997290	
0.000000	-1.000000	1.002710	-0.997297	
0.000000	-1.000000	1.002703	-0.997305	
0.000000	-1.000000	1.002695	-0.997312	
0.000000	-1.000000	1.002688	-0.997319	
0.000000	-1.000000	1.002681	-0.997326	
0.000000	-1.000000	1.002674	-0.997333	
0.000000	-1.000000	1.002667	-0.997340	
0.000000	-1.000000	1.002660	-0.997347	
0.000000	-1.000000	1.002653	-0.997354	
0.000000	-1.000000	1.002646	-0.997361	
0.000000	-1.000000	1.002639	-0.997368	
0.000000	-1.000000	1.002632	-0.997375	
0.000000	-1.000000	1.002625	-0.997382	
0.000000	-1.000000	1.002618	-0.997389	
0.000000	-1.000000	1.002611	-0.997396	
0.000000	-1.000000	1.002604	-0.997403	
0.000000	-1.000000	1.002597	-0.997409	
0.000000	-1.000000	1.002591	-0.997416	
0.000000	-1.000000	1.002584	-0.997423	
0.000000	-1.000000	1.002577	-0.997429	
0.000000	-1.000000	1.002571	-0.997436	
0.000000	-1.000000	1.002564	-0.997442	
0.000000	-1.000000	1.002558	-0.997449	
0.000000	-1.000000	1.002551	-0.997455	
0.000000	-1.000000	1.002545	-0.997462	
0.000000	-1.000000	1.002538	-0.997468	
0.000000	-1.000000	1.002532	-0.997475	
0.000000	-1.000000	1.002525	-0.997481	
0.000000	-1.000000	1.002519	-0.997487	
0.000000	-1.000000	1.002513	-0.997494	
0.000000	-1.000000	1.002506	-0.997500	
0.000000	-1.000000	1.002500	-0.997506	
0.000000	-1.000000	1.002494	-0.997512	
0.000000	-1.000000	1.002488	-0.997519	
0.000000	-1.000000	1.002481	-0.997525	
0.000000	-1.000000	1.002475	-0.997531	
0.000000	-1.000000	1.002469	-0.997537	
0.000000	-1.000000	1.002463	-0.997543	
0.000000	-1.000000	1.002457	-0.997549	
0.000000	-1.000000	1.002451	-0.997555	
0.000000	-1.000000	1.002445	-0.997561	
0.000000	-1.000000	1.002439	-0.997567	
0.000000	-1.000000	1.002433	-0.997573	
0.000000	-1.000000	1.002427	-0.997579	
0.000000	-1.000000	1.002421	-0.997585	
0.000000	-1.000000	1.002415	-0.997590	
0.000000	-1.000000	1.002410	-0.997596	
0.000000	-1.000000	1.002404	-0.997602	
0.000000	-1.000000	1.002398	-0.997608	
0.000000	-1.000000	1.002392	-0.997613	
0.000000	-1.000000	1.002387	-0.997619	
0.000000	-1.000000	1.002381	-0.997625	
0.000000	-1.000000	1.002375	-0.997630	
0.000000	-1.000000	1.002370	-0.997636	
0.000000	-1.000000	1.002364	-0.997642	
0.000000	-1.000000	1.002358	-0.997647	
0.000000	-1.000000	1.002353	-0.997653	
0.000000	-1.000000	1.002347	-0.997658	
0.000000	-1.000000	1.002342	-0.997664	
0.000000	-1.000000	1.002336	-0.997669	
0.000000	-1.000000	1.002331	-0.997674	
0.000000	-1.000000	1.002326	-0.997680	
0.000000	-1.000000	1.002320	-0.997685	
0.000000	-1.000000	1.002315	-0.997691	
0.000000	-1.000000	1.002309	-0.997696	
0.000000	-1.000000	1.002304	-0.997701	
0.000000	-1.000000	1.002299	-0.997706	
0.000000	-1.000000	1.002294	-0.997712	
0.000000	-1.000000	1.002288	-0.997717	
0.000000	-1.000000	1.002283	-0.997722	
0.000000	-1.000000	1.002278	-0.997727	
0.000000	-1.000000	1.002273	-0.997732	
0.000000	-1.000000	1.002268	-0.997738	
0.000000	-1.000000	1.002262	-0.997743	
0.000000	-1.000000	1.002257	-0.997748	
0.000000	-1.000000	1.002252	-0.997753	
0.000000	-1.000000	1.002247	-0.997758	
0.000000	-1.000000	1.002242	-0.997763	
0.000000	-1.000000	1.002237	-0.997768	
0.000000	-1.000000	1.002232	-0.997773	
0.000000	-1.000000	1.002227	-0.997778	
0.000000	-1.000000	1.002222	-0.997783	
0.000000	-1.000000	1.002217	-0.997788	
0.000000	-1.000000	1.002212	-0.997792	
0.000000	-1.000000	1.002208	-0.997797	
0.000000	-1.000000	1.002203	-0.997802	
0.000000	-1.000000	1.002198	-0.997807	
0.000000	-1.000000	1.002193	-0.997812	
0.000000	-1.000000	1.002188	-0.997817	
0.000000	-1.000000	1.002183	-0.997821	
0.000000	-1.000000	1.002179	-0.997826	
0.000000	-1.000000	1.002174	-0.997831	
0.000000	-1.000000	1.002169	-0.997835	
0.000000	-1.000000	1.002165	-0.997840	
0.000000	-1.000000	1.002160	-0.997845	
0.000000	-1.000000	1.002155	-0.997849	
0.000000	-1.000000	1.002151	-0.997854	
0.000000	-1.000000	1.002146	-0.997859	
0.000000	-1.000000	1.002141	-0.997863	
0.000000	-1.000000	1.002137	-0.997868	
0.000000	-1.000000	1.002132	-0.997872	
0.000000	-1.000000	1.002128	-0.997877	
0.000000	-1.000000	1.002123	-0.997881	
0.000000	-1.000000	1.002119	-0.997886	
0.000000	-1.000000	1.002114	-0.997890	
0.000000	-1.000000	1.002110	-0.997895	
0.000000	-1.000000	1.002105	-0.997899	
0.000000	-1.000000	1.002101	-0.997904	
0.000000	-1.000000	1.002096	-0.997908	
0.000000	-1.000000	1.002092	-0.997912	
0.000000	-1.000000	1.002088	-0.997917	
0.000000	-1.000000	1.002083	-0.997921	
0.000000	-1.000000	1.002079	-0.997925	
0.000000	-1.000000	1.002075	-0.997930	
0.000000	-1.000000	1.002070	-0.997934	
0.000000	-1.000000	1.002066	-0.997938	
0.000000	-1.000000	1.002062	-0.997942	
0.000000	-1.000000	1.002058	-0.997947	
0.000000	-1.000000	1.002053	-0.997951	
0.000000	-1.000000	1.002049	-0.997955	
0.000000	-1.000000	1.002045	-0.997959	
0.000000	-1.000000	1.002041	-0.997963	
0.000000	-1.000000	1.002037	-0.997967	
0.000000	-1.000000	1.002033	-0.997972	
0.000000	-1.000000	1.002028	-0.997976	
0.000000	-1.000000	1.002024	-0.997980	
0.000000	-1.000000	1.002020	-0.997984	
0.000000	-1.000000	1.002016	-0.997988	
0.000000	-1.000000	1.002012	-0.997992	
0.000000	-1.000000	1.002008	-0.997996	
0.000000	-1.000000	1.002004	-0.998000	
0.000000	-1.000000	1.002000	-0.998004	
0.000000	-1.000000	1.001996	-0.998008	
0.000000	-1.000000	1.001992	-0.998012	
0.000000	-1.000000	1.001988	-0.998016	
0.000000	-1.000000	1.001984	-0.998020	
0.000000	-1.000000	1.001980	-0.998024	
0.000000	-1.000000	1.001976	-0.998028	
0.000000	-1.000000	1.001972	-0.998031	
0.000000	-1.000000	1.001969	-0.998035	
0.000000	-1.000000	1.001965	-0.998039	
0.000000	-1.000000	1.001961	-0.998043	
0.000000	-1.000000	1.001957	-0.998047	
0.000000	-1.000000	1.001953	-0.998051	
0.000000	-1.000000	1.001949	-0.998054	
0.000000	-1.000000	1.001946	-0.998058	
0.000000	-1.000000	1.001942	-0.998062	
0.000000	-1.000000	1.001938	-0.998066	
0.000000	-1.000000	1.001934	-0.998069	
0.000000	-1.000000	1.001931	-0.998073	
0.000000	-1.000000	1.001927	-0.998077	
0.000000	-1.000000	1.001923	-0.998081	
0.000000	-1.000000	1.001919	-0.998084	
0.000000	-1.000000	1.001916	-0.998088	
0.000000	-1.000000	1.001912	-0.998092	
0.000000	-1.000000	1.001908	-0.998095	
0.000000	-1.000000	1.001905	-0.998099	
0.000000	-1.000000	1.001901	-0.998102	
0.000000	-1.000000	1.001898	-0.998106	
0.000000	-1.000000	1.001894	-0.998110	
0.000000	-1.000000	1.001890	-0.998113	
0.000000	-1.000000	1.001887	-0.998117	
0.000000	-1.000000	1.001883	-0.998120	
0.000000	-1.000000	1.001880	-0.998124	
0.000000	-1.000000	1.001876	-0.998127	
0.000000	-1.000000	1.001873	-0.998131	
0.000000	-1.000000	1.001869	-0.998134	
0.000000	-1.000000	1.001866	-0.998138	
0.000000	-1.000000	1.001862	-0.998141	
0.000000	-1.000000	1.001859	-0.998145	
0.000000	-1.000000	1.001855	-0.998148	
0.000000	-1.000000	1.001852	-0.998152	
0.000000	-1.000000	1.001848	-0.998155	
0.000000	-1.000000	1.001845	-0.998158	
0.000000	-1.000000	1.001842	-0.998162	
0.000000	-1.000000	1.001838	-0.998165	
0.000000	-1.000000	1.001835	-0.998168	
0.000000	-1.000000	1.001832	-0.998172	
0.000000	-1.000000	1.001828	-0.998175	
0.000000	-1.000000	1.001825	-0.998179	
0.000000	-1.000000	1.001821	-0.998182	
0.000000	-1.000000	1.001818	-0.998185	
0.000000	-1.000000	1.001815	-0.998188	
0.000000	-1.000000	1.001812	-0.998192	
0.000000	-1.000000	1.001808	-0.998195	
0.000000	-1.000000	1.001805	-0.998198	
0.000000	-1.000000	1.001802	-0.998201	
0.000000	-1.000000	1.001799	-0.998205	
0.000000	-1.000000	1.001795	-0.998208	
0.000000	-1.000000	1.001792	-0.998211	
0.000000	-1.000000	1.001789	-0.998214	
0.000000	-1.000000	1.001786	-0.998217	
0.000000	-1.000000	1.001783	-0.998221	
0.000000	-1.000000	1.001779	-0.998224	
0.000000	-1.000000	1.001776	-0.998227	
0.000000	-1.000000	1.001773	-0.998230	
0.000000	-1.000000	1.001770	-0.998233	
0.000000	-1.000000	1.001767	-0.998236	
0.000000	-1.000000	1.001764	-0.998239	
0.000000	-1.000000	1.001761	-0.998243	
0.000000	-1.000000	1.001757	-0.998246	
0.000000	-1.000000	1.001754	-0.998249	
0.000000	-1.000000	1.001751	-0.998252	
0.000000	-1.000000	1.001748	-0.998255	
0.000000	-1.000000	1.001745	-0.998258	
0.000000	-1.000000	1.001742	-0.998261	
0.000000	-1.000000	1.001739	-0.998264	
0.000000	-1.000000	1.001736	-0.998267	
0.000000	-1.000000	1.001733	-0.998270	
0.000000	-1.000000	1.001730	-0.998273	
0.000000	-1.000000	1.001727	-0.998276	
0.000000	-1.000000	1.001724	-0.998279	
0.000000	-1.000000	1.001721	-0.998282	
0.000000	-1.000000	1.001718	-0.998285	
0.000000	-1.000000	1.001715	-0.998288	
0.000000	-1.000000	1.001712	-0.998291	
0.000000	-1.000000	1.001709	-0.998294	
0.000000	-1.000000	1.001706	-0.998296	
0.000000	-1.000000	1.001704	-0.998299	
0.000000	-1.000000	1.001701	-0.998302	
0.000000	-1.000000	1.001698	-0.998305	
0.000000	-1.000000	1.001695	-0.998308	
0.000000	-1.000000	1.001692	-0.998311	
0.000000	-1.000000	1.001689	-0.998314	
0.000000	-1.000000	1.001686	-0.998316	
0.000000	-1.000000	1.001684	-0.998319	
0.000000	-1.000000	1.001681	-0.998322	
0.000000	-1.000000	1.001678	-0.998325	
0.000000	-1.000000	1.001675	-0.998328	
0.000000	-1.000000	1.001672	-0.998331	
0.000000	-1.000000	1.001669	-0.998333	
0.000000	-1.000000	1.001667	-0.998336	
0.000000	-1.000000	1.001664	-0.998339	
0.000000	-1.000000	1.001661	-0.998342	
0.000000	-1.000000	1.001658	-0.998344	
0.000000	-1.000000	1.001656	-0.998347	
0.000000	-1.000000	1.001653	-0.998350	
0.000000	-1.000000	1.001650	-0.998353	
0.000000	-1.000000	1.001647	-0.998355	
0.000000	-1.000000	1.001645	-0.998358	
