0.025734	-4.742658
0.025835	-4.741649
0.025936	-4.740640
0.026037	-4.739631
0.026138	-4.738621
0.026239	-4.737612
0.026340	-4.736603
0.026441	-4.735594
0.026542	-4.734585
0.026642	-4.733576
0.026743	-4.732566
0.026844	-4.731557
0.026945	-4.730548
0.027046	-4.729539
0.027147	-4.728530
0.027248	-4.727520
0.027349	-4.726511
0.027450	-4.725502
0.027551	-4.724493
0.027652	-4.723484
0.027753	-4.722475
0.027853	-4.721465
0.027954	-4.720456
0.028055	-4.719447
0.028156	-4.718438
0.028257	-4.717429
0.028358	-4.716419
0.028459	-4.715410
0.028560	-4.714401
0.028661	-4.713392
0.028762	-4.712383
0.028863	-4.711373
0.028964	-4.710364
0.029064	-4.709355
0.029165	-4.708346
0.029266	-4.707337
0.029367	-4.706328
0.029468	-4.705318
0.029569	-4.704309
0.029670	-4.703300
0.029771	-4.702291
0.029872	-4.701282
0.029973	-4.700272
0.030074	-4.699263
0.030175	-4.698254
0.030276	-4.697245
0.030376	-4.696236
0.030477	-4.695227
0.030578	-4.694217
0.030679	-4.693208
0.030780	-4.692199
0.030881	-4.691190
0.030982	-4.690181
0.031083	-4.689171
0.031184	-4.688162
0.031285	-4.687153
0.031386	-4.686144
0.031487	-4.685135
0.031587	-4.684126
0.031688	-4.683116
0.031789	-4.682107
0.031890	-4.681098
0.031991	-4.680089
0.032092	-4.679080
0.032193	-4.678070
0.032294	-4.677061
0.032395	-4.676052
0.032496	-4.675043
0.032597	-4.674034
0.032698	-4.673025
0.032798	-4.672015
0.032899	-4.671006
0.033000	-4.669997
0.033101	-4.668988
0.033202	-4.667979
0.033303	-4.666969
0.033404	-4.665960
0.033505	-4.664951
0.033606	-4.663942
0.033707	-4.662933
0.033808	-4.661924
0.033909	-4.660914
0.034009	-4.659905
0.034110	-4.658896
0.034211	-4.657887
0.034312	-4.656878
0.034413	-4.655868
0.034514	-4.654859
0.034615	-4.653850
0.034716	-4.652841
0.034817	-4.651832
0.034918	-4.650822
0.035019	-4.649813
0.035120	-4.648804
0.035221	-4.647795
0.035321	-4.646786
0.035422	-4.645777
